Geneid	Mean of Geneid Strains	Standard Deviation of Geneid Strains
WBGene00047334	0.0000;	0.0000;
WBGene00166352	0.0000;	0.0000;
WBGene00049055	0.0000;	0.0000;
WBGene00047768	0.0000;	0.0000;
WBGene00169535	0.0000;	0.0000;
WBGene00049910	0.0000;	0.0000;
WBGene00171216	0.0000;	0.0000;
WBGene00169482	0.0000;	0.0000;
WBGene00170719	0.0000;	0.0000;
WBGene00167458	0.0000;	0.0000;
WBGene00169774	0.0000;	0.0000;
WBGene00049989	0.0000;	0.0000;
WBGene00171569	0.0000;	0.0000;
WBGene00171821	0.0000;	0.0000;
WBGene00171000	0.0000;	0.0000;
WBGene00046266	0.0000;	0.0000;
WBGene00172355	0.0000;	0.0000;
WBGene00173794	0.0000;	0.0000;
WBGene00048225	0.0000;	0.0000;
WBGene00046660	0.0000;	0.0000;
WBGene00050673	0.0000;	0.0000;
WBGene00048686	0.0000;	0.0000;
WBGene00168423	0.0000;	0.0000;
WBGene00174747	0.0000;	0.0000;
WBGene00168170	0.0000;	0.0000;
WBGene00047149	0.0000;	0.0000;
WBGene00045531	0.0000;	0.0000;
WBGene00168526	0.0000;	0.0000;
WBGene00165367	0.0000;	0.0000;
WBGene00170058	0.0000;	0.0000;
WBGene00048200	0.0000;	0.0000;
WBGene00173759	0.0000;	0.0000;
WBGene00048689	0.0000;	0.0000;
WBGene00173187	0.0000;	0.0000;
WBGene00169380	0.0000;	0.0000;
WBGene00049912	0.0000;	0.0000;
WBGene00168511	0.0000;	0.0000;
WBGene00170232	0.0000;	0.0000;
WBGene00049413	0.0000;	0.0000;
WBGene00047473	0.0000;	0.0000;
WBGene00171875	0.0000;	0.0000;
WBGene00046190	0.0000;	0.0000;
WBGene00046988	0.0000;	0.0000;
WBGene00045567	0.0000;	0.0000;
WBGene00050480	0.0000;	0.0000;
WBGene00166999	0.0000;	0.0000;
WBGene00166688	0.0000;	0.0000;
WBGene00174545	0.0000;	0.0000;
WBGene00050018	0.0000;	0.0000;
WBGene00167256	0.0000;	0.0000;
WBGene00168621	0.0000;	0.0000;
WBGene00047160	0.0000;	0.0000;
WBGene00165436	0.0000;	0.0000;
WBGene00045586	0.0000;	0.0000;
WBGene00172301	0.0000;	0.0000;
WBGene00046661	0.0000;	0.0000;
WBGene00045754	0.0000;	0.0000;
WBGene00173359	0.0000;	0.0000;
WBGene00167959	0.0000;	0.0000;
WBGene00045691	0.0000;	0.0000;
WBGene00168017	0.0000;	0.0000;
WBGene00048737	0.0000;	0.0000;
WBGene00171459	0.0000;	0.0000;
WBGene00045879	0.0000;	0.0000;
WBGene00172366	0.0000;	0.0000;
WBGene00168688	0.0000;	0.0000;
WBGene00170866	0.0000;	0.0000;
WBGene00047927	0.0000;	0.0000;
WBGene00173482	0.0000;	0.0000;
WBGene00048057	0.0000;	0.0000;
WBGene00050501	0.0000;	0.0000;
WBGene00014963	5.6667;	6.0185;
WBGene00174755	0.0000;	0.0000;
WBGene00046971	0.0000;	0.0000;
WBGene00166936	0.0000;	0.0000;
WBGene00174926	0.0000;	0.0000;
WBGene00048444	0.0000;	0.0000;
WBGene00172479	0.0000;	0.0000;
WBGene00046931	0.0000;	0.0000;
WBGene00166022	0.0000;	0.0000;
WBGene00049044	0.0000;	0.0000;
WBGene00173539	0.0000;	0.0000;
WBGene00171641	0.0000;	0.0000;
WBGene00174563	0.0000;	0.0000;
WBGene00172656	0.0000;	0.0000;
WBGene00172057	0.0000;	0.0000;
WBGene00169201	0.0000;	0.0000;
WBGene00194931	0.0000;	0.0000;
WBGene00047972	0.0000;	0.0000;
WBGene00174301	0.0000;	0.0000;
WBGene00173858	0.0000;	0.0000;
WBGene00174673	0.0000;	0.0000;
WBGene00172542	0.0000;	0.0000;
WBGene00172487	0.0000;	0.0000;
WBGene00174907	0.0000;	0.0000;
WBGene00048693	0.0000;	0.0000;
WBGene00049604	0.0000;	0.0000;
WBGene00046544	0.0000;	0.0000;
WBGene00046458	0.0000;	0.0000;
WBGene00197386	0.0000;	0.0000;
WBGene00014606	0.0000;	0.0000;
WBGene00174107	0.0000;	0.0000;
WBGene00048355	0.0000;	0.0000;
WBGene00045694	0.0000;	0.0000;
WBGene00168264	0.0000;	0.0000;
WBGene00167264	0.0000;	0.0000;
WBGene00166563	0.0000;	0.0000;
WBGene00172359	0.0000;	0.0000;
WBGene00172039	0.0000;	0.0000;
WBGene00046684	0.0000;	0.0000;
WBGene00168209	0.0000;	0.0000;
WBGene00049679	0.0000;	0.0000;
WBGene00169235	0.0000;	0.0000;
WBGene00166656	0.0000;	0.0000;
WBGene00166237	0.0000;	0.0000;
WBGene00047933	0.0000;	0.0000;
WBGene00170974	0.0000;	0.0000;
WBGene00049445	0.0000;	0.0000;
WBGene00166215	0.0000;	0.0000;
WBGene00173928	0.0000;	0.0000;
WBGene00170678	0.0000;	0.0000;
WBGene00045907	0.0000;	0.0000;
WBGene00049174	0.0000;	0.0000;
WBGene00168897	0.0000;	0.0000;
WBGene00048605	0.0000;	0.0000;
WBGene00048382	0.0000;	0.0000;
WBGene00013641	0.0000;	0.0000;
WBGene00255583	0.0000;	0.0000;
WBGene00045027	0.0000;	0.0000;
WBGene00173061	0.0000;	0.0000;
WBGene00050368	0.0000;	0.0000;
WBGene00167864	0.0000;	0.0000;
WBGene00166513	0.0000;	0.0000;
WBGene00049366	0.0000;	0.0000;
WBGene00167395	0.0000;	0.0000;
WBGene00171407	0.0000;	0.0000;
WBGene00165989	0.0000;	0.0000;
WBGene00168903	0.0000;	0.0000;
WBGene00171107	0.0000;	0.0000;
WBGene00170952	0.0000;	0.0000;
WBGene00049622	0.0000;	0.0000;
WBGene00049883	0.0000;	0.0000;
WBGene00048958	0.0000;	0.0000;
WBGene00173384	0.0000;	0.0000;
WBGene00169460	0.0000;	0.0000;
WBGene00171785	0.0000;	0.0000;
WBGene00173644	0.0000;	0.0000;
WBGene00049231	0.0000;	0.0000;
WBGene00167788	0.0000;	0.0000;
WBGene00048532	0.0000;	0.0000;
WBGene00047255	0.0000;	0.0000;
WBGene00167882	0.0000;	0.0000;
WBGene00172984	0.0000;	0.0000;
WBGene00173878	0.0000;	0.0000;
WBGene00169928	0.0000;	0.0000;
WBGene00167895	0.0000;	0.0000;
WBGene00049136	0.0000;	0.0000;
WBGene00169998	0.0000;	0.0000;
WBGene00172677	0.0000;	0.0000;
WBGene00166885	0.0000;	0.0000;
WBGene00172498	0.0000;	0.0000;
WBGene00166192	0.0000;	0.0000;
WBGene00050860	0.0000;	0.0000;
WBGene00045843	0.0000;	0.0000;
WBGene00168721	0.0000;	0.0000;
WBGene00046748	0.0000;	0.0000;
WBGene00173545	0.0000;	0.0000;
WBGene00165835	0.0000;	0.0000;
WBGene00048294	0.0000;	0.0000;
WBGene00048628	0.0000;	0.0000;
WBGene00173669	0.0000;	0.0000;
WBGene00170282	0.0000;	0.0000;
WBGene00048559	0.0000;	0.0000;
WBGene00046330	0.0000;	0.0000;
WBGene00173897	0.0000;	0.0000;
WBGene00165753	0.0000;	0.0000;
WBGene00050498	0.0000;	0.0000;
WBGene00046515	0.0000;	0.0000;
WBGene00170503	0.0000;	0.0000;
WBGene00172569	0.0000;	0.0000;
WBGene00045608	0.0000;	0.0000;
WBGene00166437	0.0000;	0.0000;
WBGene00172787	0.0000;	0.0000;
WBGene00048603	0.0000;	0.0000;
WBGene00174639	0.0000;	0.0000;
WBGene00173599	0.0000;	0.0000;
WBGene00169788	0.0000;	0.0000;
WBGene00167053	0.0000;	0.0000;
WBGene00170111	0.0000;	0.0000;
WBGene00045982	0.0000;	0.0000;
WBGene00172543	0.0000;	0.0000;
WBGene00048596	0.0000;	0.0000;
WBGene00169144	0.0000;	0.0000;
WBGene00047688	0.0000;	0.0000;
WBGene00046345	0.0000;	0.0000;
WBGene00170978	0.0000;	0.0000;
WBGene00166449	0.0000;	0.0000;
WBGene00165801	0.0000;	0.0000;
WBGene00165733	0.0000;	0.0000;
WBGene00173440	0.0000;	0.0000;
WBGene00171355	0.0000;	0.0000;
WBGene00047750	0.0000;	0.0000;
WBGene00046854	0.0000;	0.0000;
WBGene00047496	0.0000;	0.0000;
WBGene00165031	0.0000;	0.0000;
WBGene00167108	0.0000;	0.0000;
WBGene00167664	0.0000;	0.0000;
WBGene00046800	0.0000;	0.0000;
WBGene00049261	0.0000;	0.0000;
WBGene00170389	0.0000;	0.0000;
WBGene00047250	0.0000;	0.0000;
WBGene00169293	0.0000;	0.0000;
WBGene00171306	0.0000;	0.0000;
WBGene00049538	0.0000;	0.0000;
WBGene00173147	0.0000;	0.0000;
WBGene00047635	0.0000;	0.0000;
WBGene00174177	0.0000;	0.0000;
WBGene00168185	0.0000;	0.0000;
WBGene00013642	19.6667;	8.3400;
WBGene00050188	0.0000;	0.0000;
WBGene00048604	0.0000;	0.0000;
WBGene00046303	0.0000;	0.0000;
WBGene00050367	0.0000;	0.0000;
WBGene00048799	0.0000;	0.0000;
WBGene00046384	0.0000;	0.0000;
WBGene00171147	0.0000;	0.0000;
WBGene00050659	0.0000;	0.0000;
WBGene00166312	0.0000;	0.0000;
WBGene00050357	0.0000;	0.0000;
WBGene00170526	0.0000;	0.0000;
WBGene00166138	0.0000;	0.0000;
WBGene00048384	0.0000;	0.0000;
WBGene00169090	0.0000;	0.0000;
WBGene00173761	0.0000;	0.0000;
WBGene00172307	0.0000;	0.0000;
WBGene00047562	0.0000;	0.0000;
WBGene00048439	0.0000;	0.0000;
WBGene00172552	0.0000;	0.0000;
WBGene00167165	0.0000;	0.0000;
WBGene00050515	0.0000;	0.0000;
WBGene00047519	0.0000;	0.0000;
WBGene00168018	0.0000;	0.0000;
WBGene00166616	0.0000;	0.0000;
WBGene00170145	0.0000;	0.0000;
WBGene00166129	0.0000;	0.0000;
WBGene00047570	0.0000;	0.0000;
WBGene00174389	0.0000;	0.0000;
WBGene00173296	0.0000;	0.0000;
WBGene00168523	0.0000;	0.0000;
WBGene00168418	0.0000;	0.0000;
WBGene00047565	0.0000;	0.0000;
WBGene00170125	0.0000;	0.0000;
WBGene00166819	0.0000;	0.0000;
WBGene00050475	0.0000;	0.0000;
WBGene00166880	0.0000;	0.0000;
WBGene00049746	0.0000;	0.0000;
WBGene00050010	0.0000;	0.0000;
WBGene00173922	0.0000;	0.0000;
WBGene00049965	0.0000;	0.0000;
WBGene00168617	0.0000;	0.0000;
WBGene00171667	0.0000;	0.0000;
WBGene00046044	0.0000;	0.0000;
WBGene00173206	0.0000;	0.0000;
WBGene00168984	0.0000;	0.0000;
WBGene00048904	0.0000;	0.0000;
WBGene00167548	0.0000;	0.0000;
WBGene00166270	0.0000;	0.0000;
WBGene00048856	0.0000;	0.0000;
WBGene00050589	0.0000;	0.0000;
WBGene00168521	0.0000;	0.0000;
WBGene00046659	0.0000;	0.0000;
WBGene00048074	0.0000;	0.0000;
WBGene00174060	0.0000;	0.0000;
WBGene00049441	0.0000;	0.0000;
WBGene00049161	0.0000;	0.0000;
WBGene00169202	0.0000;	0.0000;
WBGene00166959	0.0000;	0.0000;
WBGene00174822	0.0000;	0.0000;
WBGene00171843	0.0000;	0.0000;
WBGene00168468	0.0000;	0.0000;
WBGene00165019	0.0000;	0.0000;
WBGene00174782	0.0000;	0.0000;
WBGene00046451	0.0000;	0.0000;
WBGene00166864	0.0000;	0.0000;
WBGene00167422	0.0000;	0.0000;
WBGene00045519	0.0000;	0.0000;
WBGene00170961	0.0000;	0.0000;
WBGene00167066	0.0000;	0.0000;
WBGene00048042	0.0000;	0.0000;
WBGene00174330	0.0000;	0.0000;
WBGene00165935	0.0000;	0.0000;
WBGene00047711	0.0000;	0.0000;
WBGene00170583	0.0000;	0.0000;
WBGene00048079	0.0000;	0.0000;
WBGene00167666	0.0000;	0.0000;
WBGene00170124	0.0000;	0.0000;
WBGene00171039	0.0000;	0.0000;
WBGene00050487	0.0000;	0.0000;
WBGene00048593	0.0000;	0.0000;
WBGene00173793	0.0000;	0.0000;
WBGene00174603	0.0000;	0.0000;
WBGene00168480	0.0000;	0.0000;
WBGene00172887	0.0000;	0.0000;
WBGene00166177	0.0000;	0.0000;
WBGene00173900	0.0000;	0.0000;
WBGene00168220	0.0000;	0.0000;
WBGene00169063	0.0000;	0.0000;
WBGene00165434	0.0000;	0.0000;
WBGene00049184	0.0000;	0.0000;
WBGene00165022	0.0000;	0.0000;
WBGene00171913	0.0000;	0.0000;
WBGene00166042	0.0000;	0.0000;
WBGene00171118	0.0000;	0.0000;
WBGene00045613	0.0000;	0.0000;
WBGene00050593	0.0000;	0.0000;
WBGene00046144	0.0000;	0.0000;
WBGene00172247	0.0000;	0.0000;
WBGene00050055	0.0000;	0.0000;
WBGene00170683	0.0000;	0.0000;
WBGene00172209	0.0000;	0.0000;
WBGene00169847	0.0000;	0.0000;
WBGene00169632	0.0000;	0.0000;
WBGene00049993	0.0000;	0.0000;
WBGene00169140	0.0000;	0.0000;
WBGene00169174	0.0000;	0.0000;
WBGene00047628	0.0000;	0.0000;
WBGene00170222	0.0000;	0.0000;
WBGene00047100	0.0000;	0.0000;
WBGene00168073	0.0000;	0.0000;
WBGene00168384	0.0000;	0.0000;
WBGene00165846	0.0000;	0.0000;
WBGene00048418	0.0000;	0.0000;
WBGene00168581	0.0000;	0.0000;
WBGene00164994	0.0000;	0.0000;
WBGene00166045	0.0000;	0.0000;
WBGene00167010	0.0000;	0.0000;
WBGene00172010	0.0000;	0.0000;
WBGene00165389	0.0000;	0.0000;
WBGene00048848	0.0000;	0.0000;
WBGene00168713	0.0000;	0.0000;
WBGene00168069	0.0000;	0.0000;
WBGene00046864	0.0000;	0.0000;
WBGene00046574	0.0000;	0.0000;
WBGene00174714	0.0000;	0.0000;
WBGene00194646	0.0000;	0.0000;
WBGene00194645	0.0000;	0.0000;
WBGene00166870	0.0000;	0.0000;
WBGene00172613	0.0000;	0.0000;
WBGene00168483	0.0000;	0.0000;
WBGene00046991	0.0000;	0.0000;
WBGene00165335	0.0000;	0.0000;
WBGene00169811	0.0000;	0.0000;
WBGene00165630	0.0000;	0.0000;
WBGene00170210	0.0000;	0.0000;
WBGene00169193	0.0000;	0.0000;
WBGene00166860	0.0000;	0.0000;
WBGene00170271	0.0000;	0.0000;
WBGene00165692	0.0000;	0.0000;
WBGene00173722	0.0000;	0.0000;
WBGene00013643	125.0000;	79.8165;
WBGene00167748	0.0000;	0.0000;
WBGene00174864	0.0000;	0.0000;
WBGene00169012	0.0000;	0.0000;
WBGene00167846	0.0000;	0.0000;
WBGene00171837	0.0000;	0.0000;
WBGene00170136	0.0000;	0.0000;
WBGene00168119	0.0000;	0.0000;
WBGene00220223	2.0000;	2.8284;
WBGene00173700	0.0000;	0.0000;
WBGene00169926	0.0000;	0.0000;
WBGene00168461	0.0000;	0.0000;
WBGene00172455	0.0000;	0.0000;
WBGene00169182	0.0000;	0.0000;
WBGene00169865	0.0000;	0.0000;
WBGene00166904	0.0000;	0.0000;
WBGene00049480	0.0000;	0.0000;
WBGene00049634	0.0000;	0.0000;
WBGene00165648	0.0000;	0.0000;
WBGene00171554	0.0000;	0.0000;
WBGene00172337	0.0000;	0.0000;
WBGene00168834	0.0000;	0.0000;
WBGene00165111	0.0000;	0.0000;
WBGene00050660	0.0000;	0.0000;
WBGene00047910	0.0000;	0.0000;
WBGene00165055	0.0000;	0.0000;
WBGene00172971	0.0000;	0.0000;
WBGene00168869	0.0000;	0.0000;
WBGene00168709	0.0000;	0.0000;
WBGene00171257	0.0000;	0.0000;
WBGene00049510	0.0000;	0.0000;
WBGene00168564	0.0000;	0.0000;
WBGene00047488	0.0000;	0.0000;
WBGene00047946	0.0000;	0.0000;
WBGene00168862	0.0000;	0.0000;
WBGene00049443	0.0000;	0.0000;
WBGene00013644	25.0000;	21.4009;
WBGene00165235	0.0000;	0.0000;
WBGene00165850	0.0000;	0.0000;
WBGene00173614	0.0000;	0.0000;
WBGene00050320	0.0000;	0.0000;
WBGene00169710	0.0000;	0.0000;
WBGene00170630	0.0000;	0.0000;
WBGene00172292	0.0000;	0.0000;
WBGene00168878	0.0000;	0.0000;
WBGene00170039	0.0000;	0.0000;
WBGene00046307	0.0000;	0.0000;
WBGene00172762	0.0000;	0.0000;
WBGene00045991	0.0000;	0.0000;
WBGene00047201	0.0000;	0.0000;
WBGene00046479	0.0000;	0.0000;
WBGene00168405	0.0000;	0.0000;
WBGene00049120	0.0000;	0.0000;
WBGene00171256	0.0000;	0.0000;
WBGene00173428	0.0000;	0.0000;
WBGene00165713	0.0000;	0.0000;
WBGene00170515	0.0000;	0.0000;
WBGene00050806	0.0000;	0.0000;
WBGene00168767	0.0000;	0.0000;
WBGene00174425	0.0000;	0.0000;
WBGene00172980	0.0000;	0.0000;
WBGene00045791	0.0000;	0.0000;
WBGene00048398	0.0000;	0.0000;
WBGene00046534	0.0000;	0.0000;
WBGene00174645	0.0000;	0.0000;
WBGene00046504	0.0000;	0.0000;
WBGene00170791	0.0000;	0.0000;
WBGene00167994	0.0000;	0.0000;
WBGene00050248	0.0000;	0.0000;
WBGene00046180	0.0000;	0.0000;
WBGene00167111	0.0000;	0.0000;
WBGene00168951	0.0000;	0.0000;
WBGene00173121	0.0000;	0.0000;
WBGene00166741	0.0000;	0.0000;
WBGene00047291	0.0000;	0.0000;
WBGene00050369	0.0000;	0.0000;
WBGene00172395	0.0000;	0.0000;
WBGene00171075	0.0000;	0.0000;
WBGene00171004	0.0000;	0.0000;
WBGene00172890	0.0000;	0.0000;
WBGene00046173	0.0000;	0.0000;
WBGene00171344	0.0000;	0.0000;
WBGene00046254	0.0000;	0.0000;
WBGene00168986	0.0000;	0.0000;
WBGene00049647	0.0000;	0.0000;
WBGene00170657	0.0000;	0.0000;
WBGene00165170	0.0000;	0.0000;
WBGene00013645	0.0000;	0.0000;
WBGene00166109	0.0000;	0.0000;
WBGene00173422	0.0000;	0.0000;
WBGene00166406	0.0000;	0.0000;
WBGene00170662	0.0000;	0.0000;
WBGene00171516	0.0000;	0.0000;
WBGene00049376	0.0000;	0.0000;
WBGene00046508	0.0000;	0.0000;
WBGene00167404	0.0000;	0.0000;
WBGene00173948	0.0000;	0.0000;
WBGene00171367	0.0000;	0.0000;
WBGene00174918	0.0000;	0.0000;
WBGene00165723	0.0000;	0.0000;
WBGene00001549	2.3333;	1.6997;
WBGene00170444	0.0000;	0.0000;
WBGene00171520	0.0000;	0.0000;
WBGene00049486	0.0000;	0.0000;
WBGene00167491	0.0000;	0.0000;
WBGene00173975	0.0000;	0.0000;
WBGene00172468	0.0000;	0.0000;
WBGene00170740	0.0000;	0.0000;
WBGene00172602	0.0000;	0.0000;
WBGene00049795	0.0000;	0.0000;
WBGene00167721	0.0000;	0.0000;
WBGene00046820	0.0000;	0.0000;
WBGene00167598	0.0000;	0.0000;
WBGene00050039	0.0000;	0.0000;
WBGene00168861	0.0000;	0.0000;
WBGene00170134	0.0000;	0.0000;
WBGene00045663	0.0000;	0.0000;
WBGene00166568	0.0000;	0.0000;
WBGene00049554	0.0000;	0.0000;
WBGene00168274	0.0000;	0.0000;
WBGene00050857	0.0000;	0.0000;
WBGene00170823	0.0000;	0.0000;
WBGene00049230	0.0000;	0.0000;
WBGene00174948	0.0000;	0.0000;
WBGene00169445	0.0000;	0.0000;
WBGene00046001	0.0000;	0.0000;
WBGene00049365	0.0000;	0.0000;
WBGene00047333	0.0000;	0.0000;
WBGene00167563	0.0000;	0.0000;
WBGene00047731	0.0000;	0.0000;
WBGene00047590	0.0000;	0.0000;
WBGene00165307	0.0000;	0.0000;
WBGene00047175	0.0000;	0.0000;
WBGene00172400	0.0000;	0.0000;
WBGene00168393	0.0000;	0.0000;
WBGene00170004	0.0000;	0.0000;
WBGene00046779	0.0000;	0.0000;
WBGene00050042	0.0000;	0.0000;
WBGene00166391	0.0000;	0.0000;
WBGene00050180	0.0000;	0.0000;
WBGene00047778	0.0000;	0.0000;
WBGene00169982	0.0000;	0.0000;
WBGene00168536	0.0000;	0.0000;
WBGene00049843	0.0000;	0.0000;
WBGene00170552	0.0000;	0.0000;
WBGene00048118	0.0000;	0.0000;
WBGene00048027	0.0000;	0.0000;
WBGene00049311	0.0000;	0.0000;
WBGene00174810	0.0000;	0.0000;
WBGene00168764	0.0000;	0.0000;
WBGene00165124	0.0000;	0.0000;
WBGene00046206	0.0000;	0.0000;
WBGene00013646	1.0000;	1.4142;
WBGene00173587	0.0000;	0.0000;
WBGene00047559	0.0000;	0.0000;
WBGene00047112	0.0000;	0.0000;
WBGene00047274	0.0000;	0.0000;
WBGene00173876	0.0000;	0.0000;
WBGene00170329	0.0000;	0.0000;
WBGene00047182	0.0000;	0.0000;
WBGene00171993	0.0000;	0.0000;
WBGene00047760	0.0000;	0.0000;
WBGene00172865	0.0000;	0.0000;
WBGene00174045	0.0000;	0.0000;
WBGene00047584	0.0000;	0.0000;
WBGene00165327	0.0000;	0.0000;
WBGene00172165	0.0000;	0.0000;
WBGene00166821	0.0000;	0.0000;
WBGene00050790	0.0000;	0.0000;
WBGene00172822	0.0000;	0.0000;
WBGene00171351	0.0000;	0.0000;
WBGene00047629	0.0000;	0.0000;
WBGene00050393	0.0000;	0.0000;
WBGene00174495	0.0000;	0.0000;
WBGene00047271	0.0000;	0.0000;
WBGene00172425	0.0000;	0.0000;
WBGene00174024	0.0000;	0.0000;
WBGene00170686	0.0000;	0.0000;
WBGene00047443	0.0000;	0.0000;
WBGene00173873	0.0000;	0.0000;
WBGene00045999	0.0000;	0.0000;
WBGene00172008	0.0000;	0.0000;
WBGene00048272	0.0000;	0.0000;
WBGene00050458	0.0000;	0.0000;
WBGene00169132	0.0000;	0.0000;
WBGene00005725	0.0000;	0.0000;
WBGene00047037	0.0000;	0.0000;
WBGene00174080	0.0000;	0.0000;
WBGene00166704	0.0000;	0.0000;
WBGene00048056	0.0000;	0.0000;
WBGene00049522	0.0000;	0.0000;
WBGene00166521	0.0000;	0.0000;
WBGene00174229	0.0000;	0.0000;
WBGene00047901	0.0000;	0.0000;
WBGene00167896	0.0000;	0.0000;
WBGene00048224	0.0000;	0.0000;
WBGene00168333	0.0000;	0.0000;
WBGene00168301	0.0000;	0.0000;
WBGene00168534	0.0000;	0.0000;
WBGene00173092	0.0000;	0.0000;
WBGene00046015	0.0000;	0.0000;
WBGene00174053	0.0000;	0.0000;
WBGene00169636	0.0000;	0.0000;
WBGene00050690	0.0000;	0.0000;
WBGene00174449	0.0000;	0.0000;
WBGene00050015	0.0000;	0.0000;
WBGene00046043	0.0000;	0.0000;
WBGene00174628	0.0000;	0.0000;
WBGene00169183	0.0000;	0.0000;
WBGene00172508	0.0000;	0.0000;
WBGene00050697	0.0000;	0.0000;
WBGene00168549	0.0000;	0.0000;
WBGene00047381	0.0000;	0.0000;
WBGene00168585	0.0000;	0.0000;
WBGene00167724	0.0000;	0.0000;
WBGene00046573	0.0000;	0.0000;
WBGene00170346	0.0000;	0.0000;
WBGene00173396	0.0000;	0.0000;
WBGene00165405	0.0000;	0.0000;
WBGene00165513	0.0000;	0.0000;
WBGene00172955	0.0000;	0.0000;
WBGene00046872	0.0000;	0.0000;
WBGene00013647	560.0000;	476.9151;
WBGene00048791	0.0000;	0.0000;
WBGene00172874	0.0000;	0.0000;
WBGene00174999	0.0000;	0.0000;
WBGene00170685	0.0000;	0.0000;
WBGene00167875	0.0000;	0.0000;
WBGene00050309	0.0000;	0.0000;
WBGene00166241	0.0000;	0.0000;
WBGene00166306	0.0000;	0.0000;
WBGene00170784	0.0000;	0.0000;
WBGene00047478	0.0000;	0.0000;
WBGene00168993	0.0000;	0.0000;
WBGene00172045	0.0000;	0.0000;
WBGene00165072	0.0000;	0.0000;
WBGene00167600	0.0000;	0.0000;
WBGene00050529	0.0000;	0.0000;
WBGene00167691	0.0000;	0.0000;
WBGene00168021	0.0000;	0.0000;
WBGene00166879	0.0000;	0.0000;
WBGene00172894	0.0000;	0.0000;
WBGene00048592	0.0000;	0.0000;
WBGene00169957	0.0000;	0.0000;
WBGene00045702	0.0000;	0.0000;
WBGene00171440	0.0000;	0.0000;
WBGene00172219	0.0000;	0.0000;
WBGene00046347	0.0000;	0.0000;
WBGene00050026	0.0000;	0.0000;
WBGene00049521	0.0000;	0.0000;
WBGene00174225	0.0000;	0.0000;
WBGene00048515	0.0000;	0.0000;
WBGene00048100	0.0000;	0.0000;
WBGene00166086	0.0000;	0.0000;
WBGene00049031	0.0000;	0.0000;
WBGene00173200	0.0000;	0.0000;
WBGene00170607	0.0000;	0.0000;
WBGene00047851	0.0000;	0.0000;
WBGene00050202	0.0000;	0.0000;
WBGene00005726	8.0000;	2.8284;
WBGene00050548	0.0000;	0.0000;
WBGene00167715	0.0000;	0.0000;
WBGene00166240	0.0000;	0.0000;
WBGene00048011	0.0000;	0.0000;
WBGene00045562	0.0000;	0.0000;
WBGene00049111	0.0000;	0.0000;
WBGene00166425	0.0000;	0.0000;
WBGene00170130	0.0000;	0.0000;
WBGene00171784	0.0000;	0.0000;
WBGene00174306	1.0000;	1.4142;
WBGene00167915	0.0000;	0.0000;
WBGene00049535	0.0000;	0.0000;
WBGene00171074	0.0000;	0.0000;
WBGene00171228	0.0000;	0.0000;
WBGene00166295	0.0000;	0.0000;
WBGene00048173	0.0000;	0.0000;
WBGene00170402	0.0000;	0.0000;
WBGene00050176	0.0000;	0.0000;
WBGene00048810	0.0000;	0.0000;
WBGene00046230	0.0000;	0.0000;
WBGene00169220	0.0000;	0.0000;
WBGene00170388	0.0000;	0.0000;
WBGene00169418	0.0000;	0.0000;
WBGene00167530	0.0000;	0.0000;
WBGene00050695	0.0000;	0.0000;
WBGene00049314	0.0000;	0.0000;
WBGene00045912	0.0000;	0.0000;
WBGene00168051	0.0000;	0.0000;
WBGene00047894	0.0000;	0.0000;
WBGene00171879	0.0000;	0.0000;
WBGene00165785	0.0000;	0.0000;
WBGene00171490	0.0000;	0.0000;
WBGene00169529	0.0000;	0.0000;
WBGene00171851	0.0000;	0.0000;
WBGene00172386	0.0000;	0.0000;
WBGene00047524	0.0000;	0.0000;
WBGene00046397	0.0000;	0.0000;
WBGene00013648	0.0000;	0.0000;
WBGene00167876	0.0000;	0.0000;
WBGene00172815	0.0000;	0.0000;
WBGene00165981	0.0000;	0.0000;
WBGene00165614	0.0000;	0.0000;
WBGene00174598	0.0000;	0.0000;
WBGene00169454	0.0000;	0.0000;
WBGene00046600	0.0000;	0.0000;
WBGene00170312	0.0000;	0.0000;
WBGene00049874	1.6667;	2.3570;
WBGene00174464	0.0000;	0.0000;
WBGene00167248	0.0000;	0.0000;
WBGene00166320	0.0000;	0.0000;
WBGene00046446	0.0000;	0.0000;
WBGene00168427	0.0000;	0.0000;
WBGene00170107	0.0000;	0.0000;
WBGene00166256	0.0000;	0.0000;
WBGene00173441	0.0000;	0.0000;
WBGene00045846	0.0000;	0.0000;
WBGene00046653	0.0000;	0.0000;
WBGene00171513	0.0000;	0.0000;
WBGene00174868	0.0000;	0.0000;
WBGene00049518	0.0000;	0.0000;
WBGene00167371	0.0000;	0.0000;
WBGene00174180	0.0000;	0.0000;
WBGene00048421	0.0000;	0.0000;
WBGene00046022	0.0000;	0.0000;
WBGene00173732	0.0000;	0.0000;
WBGene00047794	0.0000;	0.0000;
WBGene00046279	0.0000;	0.0000;
WBGene00046473	0.0000;	0.0000;
WBGene00167069	0.0000;	0.0000;
WBGene00172197	0.0000;	0.0000;
WBGene00048533	0.0000;	0.0000;
WBGene00173339	0.0000;	0.0000;
WBGene00013649	3.0000;	3.5590;
WBGene00048161	0.0000;	0.0000;
WBGene00172324	0.0000;	0.0000;
WBGene00165527	0.0000;	0.0000;
WBGene00046518	0.0000;	0.0000;
WBGene00166727	0.0000;	0.0000;
WBGene00049840	0.0000;	0.0000;
