gene name	Scaled_TPM	group number
hrg-6	0.44163371867766	5
C32E8.1	0.441747298402454	5
grl-15	0.441846315427708	5
hmit-1.1	0.442037326397087	5
nas-22	0.442178500695082	5
jnk-1	0.442245372311095	5
F25H9.2	0.44247435121315	5
Y34F4.1	0.443089158522146	5
K03H1.9	0.443423871090222	5
F33H12.7	0.443427921693893	5
nas-7	0.443631985775547	5
bus-19	0.443685832544602	5
F13A7.11	0.44374715476367	5
W04G3.11	0.444710506016516	5
F54B11.5	0.44498795217632	5
K10C8.4	0.44509977945041	5
nhr-21	0.445205143189096	5
C08E8.10	0.445719743982635	5
W08E12.4	0.445740830545256	5
F56D2.5	0.445810155568201	5
nlp-17	0.445886324689402	5
F13B6.2	0.445912455072838	5
F41B4.3	0.446008407821733	5
twk-17	0.446069828528756	5
elo-4	0.446161281916836	5
ugt-2	0.44653852203406	5
ugt-1	0.446698156205053	5
nhr-212	0.446774607393248	5
K10B4.3	0.447164776520074	5
C41D11.6	0.447341488619852	5
lsy-27	0.44803082077991	5
sgn-1	0.448236413153579	5
C44H9.4	0.448252174594237	5
ZK1055.6	0.448330077011863	5
T22G5.3	0.44841677852178	5
Y9D1A.1	0.448487324260197	5
clec-264	0.44861156372299	5
fkh-7	0.448802722337321	5
bam-2	0.448911554730677	5
ZC477.2	0.449005865507005	5
cebp-1	0.449470535221791	5
C16D9.1	0.449494979860572	5
K10D6.4	0.449730603697811	5
Y39E4A.1	0.449780141536054	5
clec-57	0.45003062229487	5
best-19	0.450117171248651	5
T07D3.4	0.450169615412563	5
seb-3	0.450703878370898	5
doxa-1	0.451351534584125	5
F43C11.2	0.451772042438907	5
Y69A2AR.25	0.451839892111237	5
glr-6	0.451892633080015	5
strm-1	0.452134386725022	5
moe-3	0.452415146963969	5
flp-25	0.45254476283959	5
R11G10.3	0.452600278766162	5
inso-1	0.452631941141508	5
fbxa-167	0.453288474305094	5
tsp-14	0.453619802738565	5
lon-3	0.453819383220163	5
K08D8.5	0.454012986993413	5
xbx-9	0.454058191734753	5
K02D3.1	0.454156396546855	5
T24D3.2	0.45415877258864	5
B0361.4	0.454232796117143	5
gba-1	0.454443987728796	5
F58G1.7	0.4547126775971	5
T18D3.1	0.454795083703709	5
mig-1	0.454812042121666	5
bath-39	0.45504792790508	5
T28D6.7	0.455166309930471	5
ttr-7	0.455301465866312	5
grl-17	0.455592646380397	5
Y53C10A.10	0.455692020687934	5
glb-34	0.455712413785099	5
C17G10.7	0.455810299475093	5
F40B5.2	0.45630932129359	5
scl-5	0.456442573550501	5
ceh-2	0.456600674811142	5
nhr-15	0.456692450080978	5
egl-6	0.456701798694609	5
F49H12.3	0.456709109476335	5
F09G8.5	0.457085487160176	5
T19D2.1	0.457133087412482	5
ZC376.2	0.45724007686972	5
prx-3	0.457435670955186	5
K07E3.2	0.457659863799989	5
F32D1.11	0.457707050922199	5
ugt-8	0.457786821144989	5
lgc-27	0.458431150361856	5
pha-1	0.458547923890385	5
F45D3.2	0.458824118414154	5
Y73F8A.20	0.458994433005498	5
T13H5.6	0.459245435769792	5
W01A8.6	0.45929747764966	5
D2007.2	0.459558596975875	5
T22F3.12	0.459938858411322	5
acd-5	0.46025197310481	5
fbxa-26	0.460950483348921	5
F17E5.2	0.461137172842447	5
Y51H4A.25	0.461175414711953	5
kvs-5	0.461377667086488	5
F40A3.1	0.461593585610989	5
K03H1.5	0.462177078736621	5
C15C7.6	0.462600042052556	5
T16G1.7	0.462899081872275	5
sex-1	0.463041900780585	5
C17E4.20	0.463504398207233	5
nlp-56	0.463601179709783	5
F47F2.1	0.463716886720432	5
F02E11.7	0.464005843796367	5
vps-32.2	0.464081132893613	5
Y87G2A.2	0.464429815672063	5
scrm-8	0.464626872153001	5
R03G8.3	0.464629990262886	5
F01G10.5	0.464637641825322	5
acs-20	0.464672656194791	5
C34F6.9	0.464829587627693	5
nrf-5	0.464836771139337	5
B0563.5	0.464922653159923	5
fbxa-189	0.46497249036284	5
marc-1	0.464993629273055	5
K04F1.9	0.465231794714536	5
ser-3	0.465559960323149	5
btb-16	0.465611494405261	5
K08D8.6	0.465824097577754	5
ZC123.4	0.465873823967098	5
F56H11.6	0.465912377740572	5
trx-3	0.46591405343587	5
pgp-3	0.466016089482041	5
T24H10.5	0.466200082753565	5
poml-3	0.46634659746678	5
asm-1	0.466491395678056	5
frk-1	0.466686406078126	5
K08D8.4	0.466822417802299	5
R12B2.8	0.466986079403185	5
C17H11.2	0.467035341360773	5
B0280.13	0.467196459621893	5
W02D7.9	0.467304053003817	5
ins-27	0.467321007928036	5
rgs-9	0.467365650562542	5
T09B9.1	0.467400435371504	5
R06A10.1	0.467426189582417	5
F36H1.3	0.467440935816885	5
ZC487.1	0.467975737108668	5
W10C4.1	0.46807817117766	5
oct-2	0.468115157593657	5
frm-8	0.468310265050501	5
F16H6.7	0.468312225751186	5
mff-1	0.468342179511352	5
his-45	0.468908091634993	5
R52.6	0.469143759077339	5
zig-4	0.469728812798338	5
R102.11	0.469978878852218	5
B0035.21	0.470048325929224	5
epg-5	0.470091004771009	5
ZK829.9	0.470303463448971	5
T23F2.2	0.470510391242764	5
Y12A6A.1	0.470574076389579	5
F42G4.7	0.470604426401488	5
nlp-57	0.470670309778143	5
K02E11.10	0.470980327575774	5
C15C7.7	0.470990377569417	5
R03H10.1	0.471228366018996	5
F54F7.2	0.471395883419144	5
phf-31	0.471500232853283	5
C27D6.11	0.471730587755662	5
T24C2.5	0.471885825792118	5
ZC412.3	0.472044740647349	5
C18A11.3	0.472204420380542	5
M02D8.5	0.472218667010028	5
F10G7.12	0.472340243858248	5
C35A5.6	0.472418204135688	5
pix-1	0.472532507091234	5
F37B4.10	0.473081544507138	5
his-65	0.473298115532428	5
Y71G12B.23	0.473636477962448	5
nhr-11	0.47385005663218	5
gfi-1	0.47426277126271	5
klf-3	0.474592682450612	5
nhr-153	0.474759510363235	5
F21F8.5	0.474770459076691	5
F48E3.2	0.474839654487578	5
F44F1.3	0.475461974940618	5
ZK185.2	0.47549642563143	5
Y37D8A.3	0.475569333960928	5
pha-4	0.475574261617357	5
C35C5.8	0.475724841707395	5
F59E11.7	0.475761011169902	5
F59B10.5	0.475939243702634	5
nhr-122	0.476007443603977	5
T01B4.3	0.476357593917793	5
col-156	0.476903412565978	5
C07B5.4	0.477026849752616	5
F44D12.2	0.477360022804038	5
F18H3.4	0.477456197174459	5
egl-13	0.477625994453417	5
cept-1	0.477673009381168	5
hil-6	0.477911656484463	5
Y48G1C.13	0.478065962709053	5
M110.9	0.478145647222812	5
F18A11.2	0.479012570959705	5
F36H1.11	0.479247671967436	5
ceh-27	0.479456288041312	5
unc-84	0.479554794185169	5
usp-33	0.479559539730292	5
T28H10.2	0.479693998104113	5
C46H3.2	0.479796701326038	5
T01C1.4	0.480000530971434	5
ZK185.5	0.480292861761124	5
R07C3.13	0.480561941350142	5
fbxa-74	0.480721245076421	5
syx-2	0.480832948637604	5
F23F1.2	0.480961307790995	5
tig-3	0.481001166178683	5
elo-8	0.481214376512772	5
C14F11.6	0.481367322393091	5
R10E11.5	0.481400451152739	5
cyp-34A8	0.48170422298247	5
Y45F10C.1	0.481727201484874	5
nhr-94	0.481786130085834	5
daf-7	0.481801519243496	5
C11E4.6	0.482078775023881	5
F09F9.1	0.482258474949992	5
R04D3.3	0.482324815336247	5
E02H4.7	0.483132309251038	5
agr-1	0.483166975042557	5
T25B2.2	0.483529605324976	5
cpr-3	0.483810432708276	5
syg-2	0.483934773835399	5
R04D3.4	0.484385241416827	5
catp-4	0.48479590393522	5
lgl-1	0.484958972958601	5
gstk-2	0.484991953358611	5
faah-2	0.485036678956941	5
D2023.3	0.485099067811307	5
swt-1	0.485189070226795	5
K07H8.5	0.485213230238941	5
magu-2	0.485280950141688	5
Y68A4A.13	0.485342531590673	5
Y41C4A.32	0.485724417623683	5
fbxa-196	0.485741317302397	5
glc-4	0.485877441589123	5
grd-6	0.486301460098227	5
C38D4.7	0.486337482951273	5
mig-23	0.486383325687123	5
ZK792.4	0.48654433397874	5
C31E10.5	0.486669723769007	5
ZK353.10	0.486778603871131	5
T28B8.4	0.486797142156639	5
ceh-21	0.487549977863174	5
C37A5.11	0.488140021102968	5
C06G3.3	0.488194373404989	5
Y59H11AM.4	0.488209353623867	5
Y54E2A.9	0.488273125786081	5
B0294.1	0.488413730180353	5
gpa-12	0.488428498712984	5
Y51H7C.12	0.488472059749753	5
clec-126	0.489305311518109	5
F55B11.7	0.489417883050528	5
ZK180.6	0.489573608876706	5
R10D12.7	0.489818814340801	5
Y113G7B.12	0.490222763581896	5
Y40B10A.9	0.490751473530167	5
best-24	0.490897566915972	5
K08B5.2	0.491149735641486	5
T06E6.10	0.491314931587796	5
clec-97	0.491444193998478	5
F58F12.4	0.491856282661587	5
C54F6.6	0.492094423653124	5
Y39A3CR.5	0.492097592064551	5
K04A8.1	0.492512731191872	5
F09B12.7	0.493020762388835	5
math-41	0.493441299508685	5
T16H12.9	0.493690231387768	5
F48F7.5	0.493797249575705	5
F10D2.10	0.493910753223967	5
ceh-41	0.494000762709063	5
C54D10.13	0.494342966373009	5
Y18D10A.21	0.495698726258608	5
B0238.1	0.495807462434068	5
mlc-6	0.495868433154206	5
ifta-1	0.49591219362637	5
C06A6.7	0.496037749832902	5
C53A5.2	0.496736209729779	5
C36B1.9	0.49697241732658	5
mlt-3	0.497105056187173	5
kel-1	0.497175494143354	5
fip-6	0.497192709487111	5
F13H8.5	0.497305169436749	5
EGAP4.1	0.498120298206373	5
hum-6	0.498205107371086	5
K08H2.3	0.498278964125247	5
nhr-179	0.498407906005331	5
F21C3.7	0.49858644157403	5
Y113G7C.1	0.498806464931614	5
nhr-210	0.498923036381222	5
K06H7.8	0.498923589088747	5
C44B7.11	0.499151483717351	5
F10E7.9	0.499335955104991	5
D2023.1	0.499445751002851	5
Y57A10A.14	0.499781384783698	5
trpa-1	0.500118297672471	5
ZC239.5	0.500590345094625	5
rbg-1	0.501065517377809	5
F07F6.1	0.501226116178365	5
C39H7.4	0.501417640172942	5
C54G6.2	0.5015428927955	5
unc-79	0.501666106228291	5
smp-2	0.501821002228848	5
F31E3.2	0.501822305733961	5
mif-4	0.501935306275399	5
T16A9.3	0.50222018214332	5
col-94	0.502321356893787	5
F14F8.8	0.502495198771228	5
C50E3.11	0.503196050327241	5
F25F8.1	0.503232127011205	5
F16F9.1	0.503383571183304	5
T12A7.6	0.503414176781944	5
Y48G1C.5	0.503484864052868	5
F58H10.1	0.503575789991517	5
D2062.4	0.503619939810078	5
W03H9.2	0.503827794401606	5
dhs-7	0.503882769698953	5
atf-6	0.504173071674162	5
nsy-7	0.504305622770126	5
Y36E3A.2	0.504461664624368	5
vglu-2	0.504538650221988	5
C48E7.6	0.505141700759452	5
F59A3.8	0.50520477591462	5
nhx-4	0.505627803140435	5
chtl-1	0.505712019325215	5
C32D5.1	0.505768632328026	5
prx-1	0.50580767584804	5
F21F3.2	0.505814065266017	5
Y95B8A.6	0.505926215415063	5
sbp-1	0.507325119151829	5
coh-1	0.507335208168075	5
aex-3	0.507704835223453	5
arrd-10	0.508809183497361	5
F27B10.1	0.50963290649845	5
T28F4.3	0.509644062703845	5
T02B11.8	0.509776245011093	5
dhhc-9	0.509791928636192	5
B0207.5	0.509842528502336	5
F59B8.1	0.510210823067747	5
nrx-1	0.510371825921859	5
C49C3.15	0.510446179569695	5
ZK1010.10	0.510514487775624	5
unc-63	0.510524804562008	5
T10G3.3	0.510597614151622	5
C10A4.9	0.510790836082547	5
gst-29	0.510931281437461	5
ZC373.5	0.51116958115829	5
abts-3	0.511248106906712	5
F20G2.1	0.511286225972385	5
H38K22.7	0.511918596873512	5
D1053.4	0.511941947074984	5
twk-43	0.512083003396879	5
F09E5.9	0.512335516153052	5
H10D18.5	0.51272726221901	5
ZC416.2	0.512730786037838	5
C54D10.10	0.512968351523	5
W03D8.5	0.513109576150587	5
bli-2	0.513200610655555	5
R09A8.2	0.513253288748481	5
Y54E2A.7	0.513337889789714	5
C01A2.2	0.513366451119016	5
H04M03.12	0.513395177871144	5
Y9C12A.1	0.514101740774005	5
ugt-16	0.514387898778751	5
T05F1.13	0.514459558788186	5
C15H9.5	0.514617431988374	5
ctsa-2	0.514760632604373	5
T21G5.2	0.514792190253239	5
col-137	0.514928571440752	5
T03F6.6	0.515169500454519	5
D2089.3	0.515412115997322	5
T12A2.1	0.515444696890639	5
K08H2.10	0.51575935432159	5
R10E4.6	0.515770890773245	5
cyp-43A1	0.515899031847938	5
F13A2.4	0.51592556585775	5
mab-10	0.516015985726042	5
C05A9.2	0.516034767510978	5
gpc-1	0.516823198200348	5
ZK1098.12	0.516845068615976	5
F48C5.2	0.517212486080265	5
sec-3	0.51723098434421	5
F56H11.2	0.517282375799402	5
C47A4.3	0.518134534167495	5
Y22D7AL.6	0.518201409918723	5
ugt-6	0.518205331762504	5
M7.7	0.518361969775779	5
inpp-1	0.518653557767018	5
C27A7.1	0.518933454700476	5
egrh-1	0.519369931880768	5
fbxa-13	0.519492667660746	5
F32B6.10	0.519652516646606	5
F01F1.14	0.519664317954952	5
T25B9.6	0.519737788981295	5
Y53C12A.8	0.519839378547569	5
Y73B3A.11	0.519855370308626	5
F25E5.5	0.519988582652616	5
D2096.9	0.520532880616645	5
D1081.12	0.520538708770879	5
W05E10.2	0.520573596350459	5
daf-4	0.520673175296535	5
ugt-5	0.520747771530154	5
ssp-32	0.521095245961215	5
D1053.3	0.521162227810042	5
F42G2.2	0.521466585788906	5
ZK121.2	0.521612476798987	5
C09H5.7	0.521645182378113	5
ekl-5	0.521719422089631	5
ZK616.61	0.521993345905615	5
tag-68	0.522252590995306	5
unc-105	0.522928919845799	5
C14C6.2	0.523185730528398	5
Y50E8A.5	0.523256004955222	5
marc-5	0.523350435494253	5
mab-20	0.523626351090794	5
T18D3.6	0.523670544987119	5
pals-18	0.524475194237414	5
T22B11.1	0.524829996258371	5
Y62H9A.15	0.524878464838047	5
spon-1	0.525018336131623	5
F52C6.13	0.525050753161151	5
F28F5.6	0.525129661863846	5
C28G1.10	0.525237582357378	5
ins-10	0.525275237203769	5
syx-6	0.525373414827857	5
Y57G11B.5	0.525837066262129	5
C10C5.7	0.525911123949704	5
F37C12.10	0.525972311481136	5
F37H8.7	0.526094113203049	5
R05C11.4	0.526223269580013	5
aagr-4	0.526489168189295	5
pqn-62	0.526733633826627	5
R13A5.15	0.526976932929283	5
D2030.12	0.527785423455041	5
C34D4.2	0.528282518675138	5
nhr-134	0.528642984699629	5
ceh-33	0.529049634514763	5
memb-1	0.529589889713379	5
C13E3.1	0.529836989589045	5
lurp-1	0.530055160209734	5
mksr-2	0.530166434878689	5
F16B3.2	0.530189282354428	5
Y47G7B.2	0.530233254217904	5
hdl-1	0.530374321586609	5
F13D12.3	0.530514772978471	5
col-166	0.530802567890044	5
F15A8.6	0.530843090736352	5
soc-1	0.53102053889539	5
C25D7.5	0.531277343055163	5
H08M01.1	0.531333064946195	5
glb-33	0.531863127237376	5
tra-4	0.531908963642871	5
nhr-56	0.531997316756509	5
srg-30	0.532092275024388	5
myo-6	0.532222757219876	5
T09F5.10	0.532464308530808	5
cca-1	0.532538626178686	5
gadr-5	0.532735231948287	5
Y32F6B.1	0.533610222671762	5
T13C2.7	0.53388095966979	5
F46G10.2	0.533885802806953	5
Y59H11AM.1	0.534119668762975	5
K12B6.11	0.534128345491877	5
Y47A7.2	0.534133930320459	5
Y94H6A.7	0.534523749832615	5
M05D6.1	0.535253583816906	5
C53A5.13	0.535322353458203	5
C47E12.9	0.535397445655231	5
pnk-4	0.535608306213135	5
fbxa-67	0.535660317658915	5
T19C4.5	0.535808691802497	5
shw-1	0.53622983157863	5
K09E9.7	0.536431816450872	5
cdf-1	0.536527217194139	5
acy-3	0.536845644828279	5
F44E7.3	0.537324705056117	5
ent-4	0.537343576530638	5
C36E6.2	0.537819887669549	5
F57H12.6	0.537829177611325	5
Y75B7B.1	0.537891697114103	5
F48B9.8	0.53802182096874	5
col-167	0.538266887990059	5
F35C11.6	0.538363760928377	5
C29E4.14	0.538439281013424	5
B0252.8	0.539107455746267	5
F14B8.6	0.53919880550973	5
cutl-20	0.539466198774929	5
K03B8.8	0.540022858861387	5
T16A9.5	0.540052065065341	5
F38E9.1	0.540215439743023	5
ctl-1	0.54026880654145	5
tbc-10	0.540480561881145	5
fpn-1.1	0.540765339773572	5
del-5	0.540811814896029	5
K05B2.2	0.540874868119658	5
aex-5	0.541326147517938	5
W01A11.7	0.54195051181829	5
B0198.3	0.542341725233714	5
C23G10.11	0.542462680729044	5
grl-31	0.542602050138949	5
C55C3.6	0.542858352852094	5
W04H10.1	0.54309748426795	5
nas-9	0.543494572713415	5
F14F9.8	0.543617574601273	5
nlp-10	0.543876550396409	5
nhr-65	0.544289958763798	5
ent-7	0.544810991752584	5
F28C10.3	0.544850553050848	5
C50E3.13	0.545469217996529	5
moc-1	0.545491871993313	5
C35B8.3	0.545658728721486	5
hrg-4	0.54576439587512	5
Y61A9LA.7	0.545911662670926	5
T25C8.1	0.546249262104812	5
arrd-19	0.546839240421571	5
Y57G11C.22	0.547284640269328	5
F40G12.11	0.547293813159785	5
cki-1	0.54733924474633	5
cbp-2	0.547559507301842	5
cnnm-1	0.547836577730667	5
T25B9.12	0.547836872351086	5
R02F11.1	0.547838809838891	5
C04G6.5	0.547886933316024	5
F48E8.8	0.548074393852478	5
ddo-1	0.548329922584592	5
M04D8.7	0.548554614107713	5
ZK1067.4	0.548573960574123	5
F52G2.3	0.548851666257741	5
F39B2.8	0.549573962481967	5
shc-1	0.550154169653602	5
R04B5.5	0.55032631071606	5
rgl-1	0.5507489109932	5
mls-1	0.550758098050498	5
H37A05.2	0.550758541816987	5
F13H8.3	0.55095293894751	5
arrd-26	0.551120578480279	5
pept-3	0.551445009322589	5
Y113G7A.16	0.551507543729581	5
C01F1.3	0.55179504723312	5
R02D1.2	0.551809521525769	5
Y47G6A.5	0.552013822599644	5
gst-19	0.552169255833	5
nhr-84	0.552302041041893	5
K04F10.1	0.5525065507986	5
acs-15	0.552732311074316	5
coel-1	0.553479656970737	5
crb-3	0.553608077331562	5
ptr-23	0.553871905360541	5
C25A11.2	0.553958115205644	5
T10B5.8	0.554344136087335	5
K02E10.6	0.554402253257537	5
mec-18	0.554633305415891	5
R04E5.9	0.555106662780346	5
W02H3.1	0.55549153110904	5
F33H2.8	0.555682406493938	5
F35B12.10	0.555914695666687	5
gad-3	0.556288570153116	5
nekl-3	0.556500918742737	5
Y39G10AR.15	0.556726096192988	5
Y39B6A.9	0.557015921921045	5
octr-1	0.557601960865757	5
F52H2.1	0.557659979918484	5
F47G3.4	0.557722797128765	5
Y47D9A.3	0.558164437631169	5
ZK673.6	0.558524865039306	5
irg-5	0.558707056608226	5
F16B3.3	0.559120229752595	5
Y57G11C.42	0.559146818231407	5
flp-2	0.559400518816423	5
F38B6.4	0.560326166070778	5
ceh-79	0.560365825592978	5
T24C4.4	0.5603825489987	5
T19A6.4	0.560415852678243	5
pmp-1	0.560621624938386	5
pmk-3	0.561066509282933	5
snt-5	0.561282290992913	5
AC7.3	0.561344222460619	5
R05D7.1	0.561541805268727	5
T01D3.1	0.561643095246963	5
T25E4.1	0.561807506536875	5
syg-1	0.561826631471443	5
tub-2	0.561985736497659	5
Y105E8B.9	0.562183496075421	5
H03A11.1	0.562217877426444	5
F43E2.6	0.562641950884358	5
F40G12.2	0.562860552300841	5
F14H3.12	0.562940655150225	5
spi-1	0.563072561811033	5
C39B5.2	0.563223861142838	5
gck-4	0.563308749556096	5
M70.3	0.563430863734872	5
B0244.9	0.563606825702805	5
C44C10.4	0.563687592569006	5
C46A5.4	0.563862413320098	5
mnm-2	0.564229631714733	5
C43G2.3	0.564238922437953	5
C55C3.4	0.564779522772043	5
cdr-7	0.5657748951041	5
F53F8.6	0.566195863115811	5
cgt-2	0.566207749099244	5
cyp-29A2	0.566406029671614	5
Y71G12B.22	0.567126711455653	5
Y51A2D.13	0.567207211956703	5
Y53F4B.12	0.567453839843519	5
F44B9.10	0.567654955324127	5
C54G4.2	0.5677712985358	5
Y77E11A.14	0.567882639924574	5
nhr-183	0.568091459560238	5
D2063.1	0.568110851757544	5
ZK402.3	0.568408980713612	5
F31E8.4	0.568589907084699	5
T12A7.2	0.568628967384638	5
F47G9.4	0.568649047350698	5
T20B3.14	0.568667974942898	5
F53E10.1	0.568719913081236	5
mtp-18	0.568735063680777	5
abf-2	0.568897689676155	5
Y51A2D.18	0.569103253105719	5
rhy-1	0.569432119540001	5
scrm-7	0.569443021166412	5
col-153	0.569697629933148	5
R05D8.7	0.569712343442149	5
tbc-19	0.569856355059447	5
nhr-14	0.569934121049232	5
clec-205	0.57016945370631	5
nhr-22	0.570181847553876	5
T22D1.17	0.570207850658265	5
mnp-1	0.57084430669936	5
fbxa-72	0.571017932467873	5
C39D10.11	0.571025734212795	5
T06A10.2	0.571364804150515	5
T24C12.4	0.571776012814313	5
ech-8	0.571908933365498	5
T05H10.4	0.571961835920111	5
C50D2.6	0.572043323907686	5
ZK757.1	0.57249707525055	5
hid-1	0.57268702037265	5
nep-26	0.57270584589695	5
irld-47	0.572717795110201	5
C06E1.1	0.572927319718219	5
Y116F11B.9	0.573106330176635	5
ZC328.5	0.573130133888751	5
oac-46	0.573606379861624	5
nhr-193	0.573637845726875	5
mec-2	0.573787491614133	5
F41F3.1	0.574585471554217	5
twk-42	0.574749797008439	5
tag-294	0.575593295733375	5
Y53G8AR.7	0.575723530259729	5
nlp-9	0.575986233587913	5
hot-1	0.576183424379173	5
nspc-7	0.576251908675167	5
glb-10	0.576504086477958	5
C15A11.2	0.57651832384858	5
E01G4.6	0.576678189886152	5
nep-22	0.576766973657427	5
F55G11.8	0.576953246644685	5
fbxc-8	0.577103436376077	5
fbxa-60	0.577222119088374	5
W04A4.6	0.577258287539023	5
C09D4.1	0.577516504395871	5
T07F10.6	0.578331351295675	5
T08D2.1	0.578423790012473	5
C16H3.3	0.578443874584139	5
Y20F4.8	0.578460352744681	5
C05D10.4	0.578526112723447	5
C50F7.6	0.578628514854622	5
C09H10.9	0.578726934455975	5
C49F5.5	0.578900031049077	5
Y70G10A.3	0.579167831429523	5
T21C9.6	0.579392960212554	5
F23B2.7	0.579406579891701	5
Y50D4B.4	0.579682375666645	5
pde-3	0.579882083906345	5
maa-1	0.580220139833137	5
F59A7.5	0.580457176861902	5
lgc-33	0.580794132717456	5
T06F4.1	0.581483608754584	5
gst-16	0.581607093617421	5
K02E11.4	0.581675660960914	5
Y58A7A.5	0.581869543940027	5
F37C4.6	0.581903932816767	5
F58F12.3	0.58225946664354	5
H41C03.1	0.582310569570977	5
bra-1	0.582348385296155	5
Y105E8B.7	0.582388454280369	5
shn-1	0.582525491371154	5
F23B12.1	0.582614816876069	5
F55F8.7	0.582739966577091	5
abu-8	0.583472620929705	5
nhr-173	0.583490904107671	5
F14D7.2	0.583783542740295	5
R10D12.10	0.583848850564472	5
slc-17.4	0.583985127820258	5
dhs-20	0.584094183687009	5
F08A8.5	0.585016724127979	5
toh-1	0.585071901107701	5
slc-36.4	0.585175762900271	5
C49A9.4	0.585432065747971	5
pho-4	0.585603459611302	5
C04B4.2	0.585605024909535	5
gst-21	0.586017486168582	5
nra-3	0.5867397348861	5
ZC404.15	0.586859783647418	5
Y34B4A.7	0.586863282528666	5
cdka-1	0.586905640743861	5
F21D12.3	0.587372149117455	5
M03C11.1	0.587456188538454	5
nhr-256	0.58754636661844	5
acp-4	0.58770791462746	5
lin-2	0.588256677119599	5
W05H9.2	0.588400834751257	5
rap-3	0.588468561188592	5
spe-42	0.588540502119734	5
pde-6	0.588678699254294	5
T25B9.11	0.588957503362184	5
twk-49	0.58899733285484	5
ZC155.2	0.589340348354555	5
C32D5.12	0.589457860804361	5
fshr-1	0.589633167073194	5
F54D5.5	0.589808669103832	5
M04F3.3	0.589841262572919	5
E04F6.9	0.589855841340373	5
C39D10.2	0.590067774937624	5
B0334.13	0.590142750651501	5
C04G6.2	0.590165287007872	5
Y49E10.10	0.590360080496974	5
T14B1.1	0.590480178993606	5
C05B5.8	0.590910271465524	5
mig-39	0.590961873700447	5
tre-3	0.591044256968641	5
nlp-8	0.591212971279226	5
F08F1.3	0.591464505162962	5
T27F6.8	0.59155376918635	5
Y43C5A.4	0.591596592922168	5
E02H9.4	0.591982230013965	5
nhr-177	0.5920731010811	5
C36B1.6	0.592169827618801	5
skr-19	0.59217833196523	5
F58G6.7	0.59218389723086	5
F53A9.1	0.592208733373364	5
T23C6.4	0.592949175751606	5
unc-1	0.593102308388513	5
C46H11.2	0.593437641244858	5
T02H6.7	0.59348975863358	5
twk-46	0.594248252646787	5
ttr-44	0.594295280331553	5
T01H3.5	0.594481911362812	5
ztf-6	0.594571432512779	5
R05D7.7	0.594890803034728	5
C49A9.6	0.594981417520704	5
lbp-8	0.595235287186495	5
F16B12.4	0.596160728391233	5
zig-1	0.596883060492678	5
Y37A1A.3	0.597336133543866	5
F35C8.5	0.597595740786155	5
C01G10.15	0.598466686236456	5
F57H12.5	0.598530663439116	5
D1044.1	0.598735740490963	5
dao-6	0.598857965139799	5
fbxa-69	0.599095044598974	5
srr-3	0.599316396917365	5
nlp-6	0.599403761742632	5
klp-11	0.599425241084643	5
dos-1	0.59962246981596	5
W10G11.3	0.600086000360707	5
T04C4.3	0.600129589975223	5
ugt-25	0.600378882220905	5
C39D10.6	0.600481134546135	5
K09E4.4	0.600841174734189	5
T06E4.9	0.601046287797791	5
chpf-2	0.601286817509043	5
F17B5.8	0.602111580558975	5
ZK105.1	0.602279508800779	5
F53C11.1	0.602559548911343	5
jmjc-1	0.602831540947193	5
abhd-11.1	0.603555285699058	5
sqt-2	0.60364058741569	5
gly-2	0.60390098301091	5
sto-5	0.604461009735971	5
ubc-8	0.604542163821049	5
mans-3	0.604549412715154	5
T22H2.4	0.60500116878944	5
C07G1.7	0.605140217206672	5
taf-11.1	0.605863675928968	5
nlp-13	0.605984415076155	5
C34F6.11	0.606161293325511	5
R01H10.4	0.606450772376332	5
T26C5.5	0.606999434351731	5
Y46D2A.2	0.607135796098705	5
R08A2.2	0.6072547442114	5
pqn-8	0.607644401246105	5
dkf-1	0.608068573338409	5
zig-9	0.608074292406057	5
arr-1	0.608319650552897	5
C27H5.4	0.608663148659642	5
ZC395.4	0.608910220212187	5
nlp-20	0.609027998819473	5
C44H9.6	0.609583978276389	5
F40E3.5	0.609913938825049	5
lam-2	0.610013104869039	5
H32K21.1	0.610485270103189	5
ZK287.3	0.610715686869465	5
Y47D7A.7	0.610920651618005	5
T04F8.7	0.610982898082809	5
ZK1010.4	0.611213601340856	5
nhr-57	0.611338643345577	5
R07G3.8	0.611506766931993	5
dhs-5	0.611526114812561	5
oac-59	0.611582840935465	5
Y105C5A.24	0.612455991008587	5
Y46H3C.7	0.612475961660001	5
let-522	0.612583617443713	5
cpna-5	0.612704009860954	5
F38E11.9	0.612759965557808	5
glr-2	0.61312778687615	5
M03A8.3	0.613318694959197	5
ugt-28	0.61432774844035	5
elp-1	0.614449610867804	5
Y25C1A.6	0.614521141503942	5
F16G10.10	0.614668341195982	5
R07E4.1	0.614697980077251	5
C03A7.2	0.615073398288536	5
phat-6	0.615172448506089	5
sqst-2	0.615292366172834	5
dyc-1	0.615781288350585	5
K04G2.9	0.615907824625989	5
F59D12.5	0.616039081640089	5
nas-36	0.616220605615978	5
C18A11.2	0.616796366448465	5
nspb-2	0.616827530703237	5
ZK673.4	0.616922995856341	5
T10E9.6	0.61761133471199	5
oac-14	0.617761447219462	5
ptr-8	0.618075073466381	5
F17C8.3	0.618086117274676	5
B0303.11	0.61825681361144	5
R13A5.7	0.618402861493502	5
osm-3	0.61842444125951	5
